2018-06-11 08:00:00,INT-24002/18,Wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,200,,2018-06-11 09:00:42
2018-06-11 08:00:00,INT-24002/18,Wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,100,,2018-06-11 09:00:42
2018-06-11 08:23:05,INT-23995/18,nieprawidłowe parkowanie pojazdów na skrzyżowaniu z ul. Grunwaldzką ( jezdnia ),NIEPRAWIDŁOWE PARKOWANIE,ROENTGENA /,300,,2018-06-11 10:03:13
2018-06-11 08:23:05,INT-23995/18,nieprawidłowe parkowanie pojazdów na skrzyżowaniu z ul. Grunwaldzką ( jezdnia ),NIEPRAWIDŁOWE PARKOWANIE,ROENTGENA /,100,,2018-06-11 10:03:13
2018-06-11 08:33:40,INT-23997/18,"spalanie odpadów, zadymianie terenu ( notorycznie ) ",OGNISKO,KRZESZOWSKA 26/,MANDAT,100,2018-06-12 14:13:05
2018-06-11 09:50:15,INT-24004/18,"RÓG UL. PERECA NIELEGALNY HANDEL OWOCAMI ( TRUSKAWKI , CZEREŚNIE )",HANDEL,GRABISZYŃSKA /,MANDAT,50,2018-06-11 11:24:28
2018-06-11 10:19:11,INT-24012/18,PARKOWANIE ZA D40 POZA MIEJSCAMI WYZNACZONYMI,NIEPRAWIDŁOWE PARKOWANIE,JEŻOWSKA /,WEZWANIE,0,2018-06-11 15:03:29
2018-06-11 10:20:00,INT-24181/18,parkowanie pojazdu za B-36 I T24,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-06-12 07:36:12
2018-06-11 10:55:42,INT-24021/18,RÓG UL. ŁUKASIEWICZA SPRZEDAŻ TRUSKAWEK I CZEREŚNI,HANDEL,SKŁODOWSKIEJ /,MANDAT,50,2018-06-11 12:19:58
2018-06-11 11:10:00,INT-24033/18,Prowadzenie sprzedaży na terenie gminy bez zezwolenia,HANDEL,SUCHA /,50,,2018-06-11 11:47:49
2018-06-11 11:25:00,INT-24053/18,Handel na terenie Gminy.,HANDEL,BACCIARELLEGO /,MANDAT,100,2018-06-11 17:26:31
2018-06-11 11:43:32,INT-24031/18,"Na ulicy Wierzbowej, na odcinku od Menniczej do Teatralnej, po obu stronach drogi stoją znaki zakazu. ",NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA /,MANDAT,100,2018-06-11 17:32:21
2018-06-11 11:43:32,INT-24031/18,"Na ulicy Wierzbowej, na odcinku od Menniczej do Teatralnej, po obu stronach drogi stoją znaki zakazu. zablokowali chodnik. ",NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA /,MANDAT,0,2018-06-11 17:32:21
2018-06-11 11:44:40,INT-24032/18,"PRZY CAREFOURE , NA CHODNIKU SPRZEDAŻ OWOCÓW I WARZYW",HANDEL,HALLERA /,50,,2018-06-11 13:11:03
2018-06-11 11:45:00,INT-24180/18,ROZDAWANIE ULOTEK W PARKU KULTUROWYM BEZ ZGODY ,HANDEL,OŁAWSKA /,MANDAT,100,2018-06-12 07:22:24
2018-06-11 12:53:42,INT-24047/18,NIELEGALNA SPRZEDAŻ OWOCÓW I WARZYW,HANDEL,MARCO POLO /,MANDAT,50,2018-06-11 13:57:04
2018-06-11 13:13:16,INT-24054/18,"PARKOWANIE ZA B36, ",NIEPRAWIDŁOWE PARKOWANIE,CYBULSKIEGO 39 I 35/,0,,2018-06-11 14:58:15
2018-06-11 13:32:48,INT-24061/18,ZP.4016.397.2018.GAopinia alkoholowasklep spozywczo-przemysłowykolejne zezwolenieABC,HANDEL,KOLEJOWA 48A/,MANDAT,150,2018-06-13 08:11:51
2018-06-11 14:35:52,INT-24069/18,"Dzień dobry. Na Biskupiej 2-10 w miejscu niedozwolonym parkują auta, co znacząco utrudnia przejazd ulicą oraz wjazd - wyjazd do przedszkola ",NIEPRAWIDŁOWE PARKOWANIE,BISKUPIA 2-10/,MANDAT,100,2018-06-11 16:26:31
