Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2018-09-11 12:35:00,INT-34260/18,Handel na terenie gminy,HANDEL,KAMIEŃSKIEGO /,MANDAT,100,2018-09-11 15:17:36
2018-09-11 13:00:21,INT-34242/18,parkowanie nie przy krawędzi,NIEPRAWIDŁOWE PARKOWANIE,KOŚCIUSZKI /,WEZWANIE,100,2018-09-11 13:00:50
2018-09-11 13:00:21,INT-34242/18,parkowanie nie przy krawędzi,NIEPRAWIDŁOWE PARKOWANIE,KOŚCIUSZKI /,WEZWANIE,0,2018-09-11 13:00:50
2018-09-11 13:03:12,INT-34244/18,"parkowanie na chodniku brak 1,5 m na chodniku",NIEPRAWIDŁOWE PARKOWANIE,ŁAGIEWNICKA /,100,,2018-09-11 13:03:23
2018-09-11 13:03:12,INT-34244/18,"parkowanie na chodniku brak 1,5 m na chodniku",NIEPRAWIDŁOWE PARKOWANIE,ŁAGIEWNICKA /,0,,2018-09-11 13:03:23
2018-09-11 13:39:51,INT-34248/18,Naprawa pojazdu marki Citroen w podwórzu.ZO.4032.238.2018.ED,WRAK POJAZDU,PONIATOWSKIEGO 10/,MANDAT,100,2018-09-12 07:14:53
2018-09-11 13:46:16,INT-34249/18,MIĘDZY NR 8 I 9 SAMOCHÓD IVECO   BLOKUJE CAŁKOWICIE PRZEJŚCIE CHODNIKIEM,NIEPRAWIDŁOWE PARKOWANIE,TRENTOWSKIEGO /,100,,2018-09-11 15:44:39
2018-09-11 13:53:56,INT-34251/18,"VIS A VIS PARKINGU DYREKCJI PKP NA CHODNIKY POJAZD VW (SREBRNY) BRAK 1,5 M SZER. CHODNIKA",NIEPRAWIDŁOWE PARKOWANIE,DYREKCYJNA /,0,,2018-09-11 16:03:23
2018-09-11 15:30:00,INT-34392/18,Handel na terenie Parku Kulturowego,HANDEL,OŁAWSKA /,MANDAT,50,2018-09-12 15:49:36
2018-09-11 16:01:43,INT-34275/18,PARKOWANIE ZA B36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-09-11 18:20:36
2018-09-11 16:17:16,INT-34277/18,POJAZDY ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,PARTYNICKA 5/,100,,2018-09-11 17:21:31
2018-09-11 16:17:16,INT-34277/18,POJAZDY ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,PARTYNICKA 5/,0,,2018-09-11 17:21:31
2018-09-11 16:28:40,INT-34279/18,PARKOWANIE ZA B36 PRZY SZKOLE FEM ; ,NIEPRAWIDŁOWE PARKOWANIE,RACŁAWICKA /,MANDAT,50,2018-09-12 16:39:18
2018-09-11 16:28:40,INT-34279/18,PARKOWANIE ZA B36 PRZY SZKOLE FEM ; ,NIEPRAWIDŁOWE PARKOWANIE,RACŁAWICKA /,MANDAT,100,2018-09-12 16:39:18
2018-09-11 16:28:40,INT-34279/18,PARKOWANIE ZA B36 PRZY SZKOLE FEM ; ,NIEPRAWIDŁOWE PARKOWANIE,RACŁAWICKA /,MANDAT,0,2018-09-12 16:39:18
2018-09-11 17:05:00,INT-34298/18,Spożywanie alkoholu w miejscu publicznym ,PORZĄDKOWA,OSOBOWICKA /,MANDAT,100,2018-09-12 07:06:55
2018-09-11 17:15:00,INT-34388/18,Handel na terenie Parku Kulturowego,HANDEL,RYNEK 53/55/,MANDAT,100,2018-09-12 15:31:42
2018-09-11 17:50:00,INT-34386/18,Wystawienie koziołka reklamowego poza ogródkiem gastronomicznym,PLAKATY (REKLAMY),RUSKA /,MANDAT,100,2018-09-12 15:26:45
2018-09-11 18:20:00,INT-34301/18,postój w miejscu obowiązywania znaku b-36 - blokowanie chodnika ,NIEPRAWIDŁOWE PARKOWANIE,LEGNICKA 46/,WEZWANIE,0,2018-09-11 19:14:50
2018-09-11 19:16:54,INT-34302/18,"od strony Castoramy, parkowanie pojazdów za B-36+T-24",NIEPRAWIDŁOWE PARKOWANIE,GRANICZNA 2B/,100,,2018-09-11 22:50:31
2018-09-11 19:34:51,INT-34305/18,1 pojazd zaparkowany za znakiem zakazu,NIEPRAWIDŁOWE PARKOWANIE,MAŚLICKA 175/,100,,2018-09-12 00:44:45
2018-09-12 08:35:16,INT-34334/18,parkowanie pojazdów na chodniku przy budowie ,NIEPRAWIDŁOWE PARKOWANIE,RYBNICKA /,100,,2018-09-12 11:17:43
2018-09-12 08:35:16,INT-34334/18,parkowanie pojazdów na chodniku przy budowie ,NIEPRAWIDŁOWE PARKOWANIE,RYBNICKA /,0,,2018-09-12 11:17:43
2018-09-12 09:15:00,INT-34452/18,ZNAK B1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,50,2018-09-13 06:45:00
2018-09-12 09:15:00,INT-34452/18,ZNAK B1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,100,2018-09-13 06:45:00
2018-09-12 09:42:29,INT-34344/18,nieprawidłowe parkowanie w strefie  oraz na wjeździe na pasach wyłączonych z ruchu,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 34/36/,0,,2018-09-12 11:01:17
2018-09-12 09:46:34,INT-34343/18,Postój Taxi zastawiony przez pojazdy nieuprawnione,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-09-12 10:52:38
2018-09-12 09:57:12,INT-34347/18,WJAZD DO MUZUM ZAJEZDNIA POJAZDY ZA B36 T24.,NIEPRAWIDŁOWE PARKOWANIE,GRABISZYŃSKA /,100,,2018-09-12 11:29:30
2018-09-12 10:10:00,INT-34389/18,Parkowanie na skrzyżowaniu,NIEPRAWIDŁOWE PARKOWANIE,RZEŹNICZA /,MANDAT,300,2018-09-12 15:34:05
2018-09-12 10:29:13,INT-34350/18,"nieprawidłowe parkowanie pojazdów przy przystanku tramwajowym utrudnienie przy wysiadaniu z tramwaju   białe Audi, Srebrny Opel, czarny lub ciemny Jeep lub suv",NIEPRAWIDŁOWE PARKOWANIE,GRABISZYŃSKA /,MANDAT,100,2018-09-12 11:51:00
2018-09-12 10:30:00,INT-34455/18,ZNAK B1,BEZPIECZEŃSTWO W KOMUNIKACJI,PLAC BEMA /,MANDAT,100,2018-09-13 08:05:25
2018-09-12 10:58:35,INT-34352/18,"ZP.4017.1212.2018.GApismo ws. zakłócania porządku, zanieczyszczania, spozywania alkoholu na chodniku przed Hotelem Sofitel",ZAKŁÓCANIE ŁADU I PORZĄDKU,ŚW. MIKOŁAJA /,MANDAT,100,2018-09-19 07:20:58
2018-09-12 11:38:12,INT-34356/18,blokowanie chodnika przez pojazd Land Rover ,NIEPRAWIDŁOWE PARKOWANIE,PODWALE /,0,,2018-09-12 12:09:55
2018-09-12 12:01:27,INT-34358/18,"PARKOWANIE 3 POJAZDÓW ZA B36 I  BRAK 1,5 M PRZEJSCIA ",NIEPRAWIDŁOWE PARKOWANIE,HALLERA 192/,WEZWANIE,0,2018-09-12 13:57:01
2018-09-12 12:05:00,INT-34457/18,ZNAK B1,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK RATUSZ /,POUCZENIE,0,2018-09-13 08:20:45
2018-09-12 12:09:17,INT-34360/18,Parkujące pojazdy za B-1,NIEPRAWIDŁOWE PARKOWANIE,PLAC UNIWERSYTECKI /,100,,2018-09-12 12:26:55
2018-09-12 12:15:00,INT-34391/18,Handel na terenie Parku Kulturowego,HANDEL,OŁAWSKA /,MANDAT,50,2018-09-12 15:37:00
2018-09-12 12:35:11,INT-34364/18,PARKOWANIE ZA D-40 W MIEJSCU NIEWYZNACZONYM,BLOKADA,PLAC WOLNOŚCI /,100,,2018-09-12 12:35:19
2018-09-12 12:40:49,INT-34365/18,PARKOWANIE ZA D-40 POZA MIEJSCAMI WYZNACZONYMI,BLOKADA,ZAMKOWA /,100,,2018-09-12 12:40:54
2018-09-12 13:21:33,INT-34372/18,WNIOSEK O PODJĘCIE DZIAŁAŃ W ZWIĄZKU Z POSTOJEM POJAZDÓW NA TRAWNIKU ORAZ NISZCZENIEM ŚCIEZKI ROWEROWEJ (PRZEZEJAZD PRZEZ ŚCIEŻKĘ ROWEROWĄ I JAZDA WZDŁUŻ PO CHODNIKU I ŚCIEŻCE),NIEPRAWIDŁOWE PARKOWANIE,DROBNERA 5-7/,WEZWANIE,0,2018-09-12 15:13:52
2018-09-12 13:23:10,INT-34371/18,pojazdy za znakiem zakazu przy ulicy Łaziennej. ,NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,100,,2018-09-12 17:07:15
2018-09-12 13:23:10,INT-34371/18,pojazdy za znakiem zakazu przy ulicy Łaziennej.,NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,0,,2018-09-12 17:07:15
2018-09-12 13:26:04,INT-34375/18,Parkujący pojazd na terenie budowy o nr. rej.DLW  trwa przebudowa ulicy utrudnia prace,NIEPRAWIDŁOWE PARKOWANIE,TRAMWAJOWA 2B/,BEZ UWAG,0,2018-09-12 14:32:04
2018-09-12 13:36:36,INT-34376/18,MIĘDZY ALEJĄ PRACY A PIERNWIOSKOWĄ NA UL. INŻYNIERSKIE PARKOWANIE POJAZDÓW ZA B 36.,NIEPRAWIDŁOWE PARKOWANIE,INŻYNIERSKA /,WEZWANIE,0,2018-09-12 16:05:22
2018-09-12 14:33:52,INT-34381/18,"W PODWÓRKU POJAZDY ZAPARKOWANE ZA B 36 UTRUDNIAJĄ PRZEJAZD, DROGA PRZECIWPOŻAROWA. NIEBIESKI MERCEDES, BIAŁY OPEL.",NIEPRAWIDŁOWE PARKOWANIE,REJA 8/,0,,2018-09-12 15:14:37
2018-09-12 14:34:53,INT-34382/18,Pojazd marki Toyota parkująca na przystanku tramwajowym na wysokosci ul. Wita Stwosza,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-09-12 15:53:42
2018-09-12 15:20:00,INT-34462/18,HANDEL,HANDEL,OŁAWSKA /,MANDAT,50,2018-09-13 08:28:43
2018-09-12 15:20:00,INT-34462/18,HANDEL,HANDEL,OŁAWSKA /,MANDAT,100,2018-09-13 08:28:43
2018-09-12 15:25:00,INT-34430/18,zanieczyszczanie miejsca publicznegon ,PORZĄDKOWA,INŻYNIERSKA 70/,MANDAT,50,2018-09-12 21:04:13
2018-09-12 15:25:41,INT-34387/18,"PRZED RESTAURACJĄ ""ORLE GNIAZDO"" ZAPARKOWANY POJAZD NA TRAWNIKU. FIRMA TRAFI CAR WGN.",NISZCZENIE ZIELENI,PRZYBYŁY /,WEZWANIE,0,2018-09-12 17:07:07
2018-09-12 15:30:00,INT-34459/18,HANDEL,HANDEL,JEMIOŁOWA /,MANDAT,50,2018-09-13 08:24:15
2018-09-12 15:50:00,INT-34407/18,Spożywanie alkoholu w miejscu publicznym,SPOŻYWANIE ALKOHOLU,NAMYSŁOWSKA /,100,,2018-09-12 17:41:57
2018-09-12 16:07:03,INT-34394/18,2 pojazdy na pasach wyłączonych z ruchu  Mercedes Vito DW.... oraz BMW X5 na obcych tablicach rejestr. ,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 62/,0,,2018-09-12 17:32:16
2018-09-12 16:25:00,INT-34467/18,ZNAK B36,NIEPRAWIDŁOWE PARKOWANIE,PRZYJAŹNI /,MANDAT,100,2018-09-13 09:01:11
2018-09-12 16:36:30,INT-34398/18,JEDEN POJAZD ZA ZNAKIEM B 36. ,NIEPRAWIDŁOWE PARKOWANIE,MAŚLICKA 173/,MANDAT,100,2018-09-12 18:18:16
2018-09-12 16:50:00,INT-34465/18,SPOŻYWANIE PIWA,SPOŻYWANIE ALKOHOLU,ŚWIERADOWSKA /,MANDAT,100,2018-09-13 08:45:26
2018-09-12 16:50:21,INT-34534/18,parkowanie w strefie zamieszkania poza miejscem wyznaczonym za B-36,NIEPRAWIDŁOWE PARKOWANIE,PLAC KATEDRALNY /,100,,2018-09-13 16:50:35
2018-09-12 16:50:21,INT-34534/18,parkowanie w strefie zamieszkania poza miejscem wyznaczonym za B-36,NIEPRAWIDŁOWE PARKOWANIE,PLAC KATEDRALNY /,0,,2018-09-13 16:50:35
2018-09-12 17:00:00,INT-34463/18,SPOŻYWANIE PIWA,SPOŻYWANIE ALKOHOLU,JABŁECZNA /,MANDAT,100,2018-09-13 08:33:08
2018-09-12 20:35:00,INT-34466/18,SPOŻYWANIE PIWA,SPOŻYWANIE ALKOHOLU,KOŚCIUSZKI TADEUSZA /,POUCZENIE,0,2018-09-13 08:49:52
2018-09-12 21:37:11,INT-34435/18,OD UL. ŁACIARSKIEJ DO JODŁOWEJ PARKOWANIE ZA B36+T24,NIEPRAWIDŁOWE PARKOWANIE,NOŻOWNICZA /,100,,2018-09-12 22:31:36
2018-09-12 22:50:00,INT-34468/18,2 pojazdy zaparkowane na P-21,BLOKADA,WŁODKOWICA /,100,,2018-09-13 08:57:30
2018-09-12 23:40:00,INT-34469/18,1 pojazd zaparkowany na kopercie dla SM,BLOKADA,ŚW. ANTONIEGO /,100,,2018-09-13 09:04:25
2018-09-13 00:50:00,INT-34470/18,3 pojazdy zaparkowane za B-36,BLOKADA,PODWALE /,100,,2018-09-13 09:07:22
2018-09-13 00:50:00,INT-34470/18,3 pojazdy zaparkowane za B-36,BLOKADA,PODWALE /,0,,2018-09-13 09:07:22
2018-09-13 07:19:02,INT-34451/18,"patrolowi 10-323(kończącemu noc) przechodzień zgłosił nieprawidłowe parkowanie pojazdów na chodniku - brak 1,5m przejscia dla pieszych",NIEPRAWIDŁOWE PARKOWANIE,DWORCOWA 14/,100,,2018-09-13 09:01:03
2018-09-13 07:19:02,INT-34451/18,"patrolowi 10-323(kończącemu noc) przechodzień zgłosił nieprawidłowe parkowanie pojazdów na chodniku - brak 1,5m przejscia dla pieszych",NIEPRAWIDŁOWE PARKOWANIE,DWORCOWA 14/,0,,2018-09-13 09:01:03
2018-09-13 08:19:53,INT-34456/18,na wysokości Cynamonowej nn osoby wysypują gruz do lasukolejne zgłoszenie z godz. 9.45 - tym razem wywożą gruz na polanę ,PORZĄDKOWA,BAZYLIOWA /,SĄD,0,2018-09-13 08:28:00
2018-09-13 08:22:27,INT-34458/18,a Miła parkowanie na skrzyżowaniu oraz Sępa a Szczytnicka parkowanie przy przejściu dla pieszych oraz na skrzyżowaniu,NIEPRAWIDŁOWE PARKOWANIE,PIWNA /,300,,2018-09-13 10:35:24
2018-09-13 08:22:27,INT-34458/18,a Miła parkowanie na skrzyżowaniu oraz Sępa a Szczytnicka parkowanie przy przejściu dla pieszych oraz na skrzyżowaniu,NIEPRAWIDŁOWE PARKOWANIE,PIWNA /,0,,2018-09-13 10:35:24
2018-09-13 08:30:00,INT-34497/18,WJAZD ZA B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,100,,2018-09-13 12:11:58
2018-09-13 09:20:00,INT-34536/18,Wjazd do Rynku za B1,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK /,POUCZENIE,0,2018-09-13 17:36:00
2018-09-13 09:35:00,INT-34989/18,handel na terenie gminnym  bez zgody ,HANDEL,KAMIEŃSKIEGO 213/,MANDAT,50,2018-09-18 12:05:53
2018-09-13 09:40:00,INT-34573/18,kontrola parkowania pojazdów za znakiem B-36,NIEPRAWIDŁOWE PARKOWANIE,PLAC FRANCISZKAŃSKI /,100,,2018-09-14 06:18:03
2018-09-13 09:41:54,INT-34475/18,używanike instalacji nagłaśniającej w lokalu Wyspa Tamka,KONTROLA OCHRONA SRODOWISKA,TAMKA 2/,50,,2018-09-13 09:42:03
2018-09-13 09:41:54,INT-34475/18,używanike instalacji nagłaśniającej w lokalu Wyspa Tamka,KONTROLA OCHRONA SRODOWISKA,TAMKA 2/,0,,2018-09-13 09:42:03
2018-09-13 10:25:00,INT-34987/18,wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,100,2018-09-18 11:54:42
2018-09-13 10:36:37,INT-34479/18,"Przy ""Tarasach Grabiszyńskich"" (dawny biały pawilon). Handel owocami i warzywami bez zgody zarządcy.",HANDEL,GRABISZYŃSKA /,100,,2018-09-13 11:20:40
2018-09-13 10:40:00,INT-34501/18,Spalanie odpadów zielonych. ,PORZĄDKOWA,MOJĘCICKA /,MANDAT,200,2018-09-17 15:41:27
2018-09-13 10:50:00,INT-34529/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,RUSKA /,MANDAT,100,2018-09-13 15:19:04
2018-09-13 11:15:00,INT-34523/18,Kontrola handlu na terenie Parku Kulturowego,HANDEL,OŁAWSKA /,MANDAT,200,2018-09-13 15:06:23
2018-09-13 11:23:52,INT-34486/18,Parking przed główną bramą cmentarza - zaparkowany biały bus należący do właścicielki ipobliskiej kwiaciarni utrudnia ruch i zasłania widoczność.,NIEPRAWIDŁOWE PARKOWANIE,GRABISZYŃSKA /,300,,2018-09-13 12:31:34
2018-09-13 11:25:00,INT-34450/18,pies bez nakazanych środków ostrożności,PIES,BIAŁODRZEWNA 8A/,MANDAT,50,2018-09-15 10:31:20
2018-09-13 11:40:00,INT-34525/18,Parkowanie na skrzyżowaniu z ul. Szewska,NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,MANDAT,300,2018-09-13 15:12:02
2018-09-13 11:40:00,INT-34525/18,Parkowanie na skrzyżowaniu z ul. Szewska,NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,MANDAT,0,2018-09-13 15:12:02
2018-09-13 11:41:50,INT-34491/18,Pomiędzy Kiełbaśniczą a Rzeźniczą - postój pojazdów na drodze dla rowerów.,NIEPRAWIDŁOWE PARKOWANIE,ŚW. MIKOŁAJA /,100,,2018-09-13 12:45:09
2018-09-13 11:41:50,INT-34491/18,Pomiędzy Kiełbaśniczą a Rzeźniczą - postój pojazdów na drodze dla rowerów.,NIEPRAWIDŁOWE PARKOWANIE,ŚW. MIKOŁAJA /,0,,2018-09-13 12:45:09
2018-09-13 11:50:00,INT-34543/18,Wjazd za B1,BEZPIECZEŃSTWO W KOMUNIKACJI,KUŹNICZA /,POUCZENIE,0,2018-09-13 17:54:43
2018-09-13 12:00:00,INT-34527/18,Kontrola ruchu rowerowego w Rynku,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK /,MANDAT,100,2018-09-13 15:14:40
2018-09-13 12:00:00,INT-34527/18,Kontrola ruchu rowerowego w Rynku,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK /,MANDAT,0,2018-09-13 15:14:40
2018-09-13 12:02:51,INT-34494/18,PARKOWANIE ZA B-36 ORAZ W ZATOCE MPK,BLOKADA,OSTROWSKIEGO /,100,,2018-09-13 12:02:59
2018-09-13 12:02:51,INT-34494/18,PARKOWANIE ZA B-36 ORAZ W ZATOCE MPK,BLOKADA,OSTROWSKIEGO /,0,,2018-09-13 12:02:59
2018-09-13 12:25:00,INT-34521/18,Handel na terenie gminy,HANDEL,KOZANOWSKA /,MANDAT,50,2018-09-13 14:56:25
2018-09-13 12:35:00,INT-34522/18,Kontrola wjazdu za B1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,100,2018-09-13 14:59:49
2018-09-13 12:44:42,INT-34507/18,wjeżdzając od Grabiszyńskiej biały pojazd urudnia ruch ,NIEPRAWIDŁOWE PARKOWANIE,WYSOKA /,0,,2018-09-13 13:22:10
2018-09-13 13:51:21,INT-34516/18,"a zachodnia parkowanie na skrzyżowaniu, ponowienie 15:00",NIEPRAWIDŁOWE PARKOWANIE,SZCZEPIŃSKA /,100,,2018-09-13 16:44:17
2018-09-13 15:22:31,INT-34530/18,parkowanie na B-36 na wys. Sofitelu i przy ul.Białoskórniczej BMW na skrzyżowaniu,NIEPRAWIDŁOWE PARKOWANIE,ŚWIĘTEGO MIKOŁAJA /,MANDAT,100,2018-09-13 16:34:48
2018-09-13 16:00:00,INT-34872/18,handel na terenie gminy bez zgody ,HANDEL,SKARBOWCÓW /,MANDAT,50,2018-09-17 10:32:26
2018-09-13 17:50:00,INT-34848/18,HANDEL W PARKU KULTUROWYM BEZ ZGODY ,HANDEL,OŁAWSKA /,MANDAT,100,2018-09-17 07:44:36
2018-09-13 21:21:08,INT-34564/18,POSTÓJ POJAZDÓW ZA B 36 PO OBU STRONACH ULICY.,NIEPRAWIDŁOWE PARKOWANIE,STRAUSSA 1-3/,WEZWANIE,0,2018-09-13 22:43:54
2018-09-13 22:05:51,INT-34566/18,Haukego Bosaka a Pułaskiego prowadzone głośne prace przy budowie - rozbiórka ścianek Larssena:zaladunek na ciężarówkę. Rzecz dzieje się na jezdni. ,ZAKŁÓCANIE CISZY NOCNEJ,HAUKEGO BOSAKA /,MANDAT,300,2018-09-13 23:04:37
2018-09-14 05:48:41,INT-34572/18,parkowanie B36T24,NIEPRAWIDŁOWE PARKOWANIE,ZYNDRAMA Z MASZKOWIC /,MANDAT,100,2018-09-17 15:33:22
2018-09-14 06:35:37,INT-34574/18,Parkowanie B36T24,NIEPRAWIDŁOWE PARKOWANIE,ZYNDRAMA Z MASZKOWIC /,MANDAT,100,2018-09-17 15:38:18
2018-09-14 07:32:48,INT-34581/18,OD STRONY UL. TRAWOWEJ ZA ZNAKIEM B36 OD KILKU DNI ZAPARKOWANY BUS OPEL VIVARO ,NIEPRAWIDŁOWE PARKOWANIE,ZAGONY /,0,,2018-09-14 09:08:09
2018-09-14 08:19:42,INT-34587/18,handel,HANDEL,JEMIOŁOWA /,50,,2018-09-14 11:05:30
2018-09-14 08:34:10,INT-34594/18,nieprawidłowe parkowania b36+t24,NIEPRAWIDŁOWE PARKOWANIE,ZYNDRAMA Z MASZKOWIC /,MANDAT,100,2018-09-17 15:29:18
2018-09-14 08:40:00,INT-34583/18,zanieczyszczony wyjazd z budowy,PORZĄDKOWA,ZYNDRAMA Z MASZKOWIC /,MANDAT,200,2018-09-17 15:31:11
2018-09-14 08:46:36,INT-34597/18,nieprawidłowe parkowanie B36 T24,NIEPRAWIDŁOWE PARKOWANIE,ZYNDRAMA Z MASZKOWIC /,POUCZENIE,0,2018-09-14 08:46:47
2018-09-14 08:50:00,INT-34863/18,wjazd za B-1 ,BEZPIECZEŃSTWO W KOMUNIKACJI,KRZYWOSUTEGO /,MANDAT,50,2018-09-17 09:21:52
2018-09-14 09:31:26,INT-34602/18,Spółdzielnia Wrocław Południe zgłaszapodrzucanie wroków z gruzem pod wiatę śmietnikową przez kierowcę pojazdu Peugeot ,PORZĄDKOWA,SKWIERZYŃSKA 4-6/,MANDAT,200,2018-09-14 09:37:58
2018-09-14 09:50:00,INT-34855/18,wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,KRZYWOUSTEGO /,MANDAT,50,2018-09-17 08:40:13
2018-09-14 10:08:36,INT-34604/18,parkowanie na chodnikach ,NIEPRAWIDŁOWE PARKOWANIE,ZYNDRAMA Z MASZKOWIC 16/,100,,2018-09-14 12:31:10
2018-09-14 10:25:13,INT-34606/18,parkowe pojazdów za znakiem zakazu przy ulicy Powstańców Śląskich 7 ,NIEPRAWIDŁOWE PARKOWANIE,POWSTAŃCÓW ŚLĄSKICH 7/,100,,2018-09-14 11:09:31
2018-09-14 10:35:43,INT-34608/18,pojazd nieuprawniony na kopercie dla os niepełnosprawnej,NIEPRAWIDŁOWE PARKOWANIE,SŁONIMSKIEGO 1/,500,,2018-09-14 11:34:05
2018-09-14 11:35:34,INT-34622/18,parkowanie na chodniku nie przy krawędzi jezdni,NIEPRAWIDŁOWE PARKOWANIE,ZAKŁADOWA /,WEZWANIE,0,2018-09-14 11:35:34
2018-09-14 11:40:00,INT-34647/18,14.09.18 godz.11.40 kontrola handlu na terenie PK,HANDEL,OŁAWSKA /,MANDAT,100,2018-09-14 13:27:39
2018-09-14 11:42:09,INT-34623/18,parkowanie na trawie niszczenie zieleni ,NISZCZENIE ZIELENI,CZOCHRALSKIEGO /,WEZWANIE,0,2018-09-14 11:42:13
2018-09-14 12:35:00,INT-34991/18,postój za B-36,NIEPRAWIDŁOWE PARKOWANIE,KURZY TARG /,MANDAT,100,2018-09-18 12:11:04
2018-09-14 12:47:13,INT-34639/18,Za szlabanem za znakiem B-36 stoją pojazdy ,NIEPRAWIDŁOWE PARKOWANIE,MAŚLICKA 175/,0,,2018-09-14 16:54:17
2018-09-14 12:55:00,INT-34849/18,MYCIE POJAZDU  POZA MIEJSCEM WYZNACZONYM ,PORZĄDKOWA,KOŁŁĄTAJA /,MANDAT,50,2018-09-17 07:48:40
2018-09-14 13:01:08,INT-34644/18,"a Sztabowa przy skrzyżowaniu zaparkowany biały bus, utrudnia widocznośc, tworzą się sytuacje kolizyjne",NIEPRAWIDŁOWE PARKOWANIE,DRUKARSKA /,0,,2018-09-14 14:10:54
2018-09-14 14:10:00,INT-34646/18,nieprawidłowe parkowanie,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 34-36/,WEZWANIE,0,2018-09-14 13:03:31
2018-09-14 14:30:00,INT-34640/18,nieprawidłowe parkowanie,NIEPRAWIDŁOWE PARKOWANIE,WIELKA 59/,WEZWANIE,0,2018-09-14 12:48:40
2018-09-14 14:35:00,INT-34634/18,"brak 1,5 m przejścia chodnikiem",NIEPRAWIDŁOWE PARKOWANIE,WIELKA 53/,WEZWANIE,0,2018-09-14 12:34:26
2018-09-14 14:35:00,INT-34638/18,"brak 1,5m przejścia chodnikiem",NIEPRAWIDŁOWE PARKOWANIE,WIELKA 59/,WEZWANIE,0,2018-09-14 12:43:13
2018-09-14 14:38:00,INT-34632/18,"brak 1,5 przejścia chodnikiem",NIEPRAWIDŁOWE PARKOWANIE,WIELKA 53/,WEZWANIE,100,2018-09-14 12:28:47
2018-09-14 14:40:00,INT-34642/18,nieprawidłowe parkowanie,NIEPRAWIDŁOWE PARKOWANIE,WIELKA 53/,WEZWANIE,0,2018-09-14 12:54:01
2018-09-14 14:49:48,INT-34662/18,przy wroclawi utrudnienia dla mpk wywołane przez pojazdy parkujace ,NIEPRAWIDŁOWE PARKOWANIE,SUCHA /,200,,2018-09-14 16:35:16
2018-09-14 14:49:48,INT-34662/18,przy wroclawi utrudnienia dla mpk wywołane przez pojazdy parkujace ,NIEPRAWIDŁOWE PARKOWANIE,SUCHA /,300,,2018-09-14 16:35:16
2018-09-14 14:49:48,INT-34662/18,przy wroclawi utrudnienia dla mpk wywołane przez pojazdy parkujace ,NIEPRAWIDŁOWE PARKOWANIE,SUCHA /,100,,2018-09-14 16:35:16
2018-09-14 15:04:48,INT-34658/18,"Około 200-300 metr ow od ronda jest wyjazd z budowy-pojazdy ztej budowy na jezdnię na odcinku około200 metrów nawoziłyna kołach błoto, które zalega na jezdni - grubość około 10-15 cm.nikt nie sprząta.",PORZĄDKOWA,KWIATKOWSKIEGO /,MANDAT,200,2018-09-17 12:17:33
2018-09-14 16:35:00,INT-34685/18,niszczenie zieleni,NISZCZENIE ZIELENI,JODŁOWICKA /,WEZWANIE,100,2018-09-14 18:56:24
2018-09-14 16:37:00,INT-34683/18,nieprawidłowe parkowanie,NIEPRAWIDŁOWE PARKOWANIE,JODŁOWICKA /,WEZWANIE,0,2018-09-14 18:51:58
2018-09-14 17:46:09,INT-34680/18,jeden pojazd metr od przejścia  i drugi w obrębie skrzyżowania  - prośba o interwerncje nawet w nocy - w ciągu dnia stwarzają pojazdy zagrożenie ,NIEPRAWIDŁOWE PARKOWANIE,JASTRZĘBIA RACŁAWICKA/,0,,2018-09-14 19:05:28
2018-09-14 18:05:00,INT-34871/18,postój w strefie zamieszkania poza miejscem wyznaczonym ,NIEPRAWIDŁOWE PARKOWANIE,KSIĘCIA WITOLDA /,MANDAT,100,2018-09-17 10:24:18
