Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2016-10-18 20:40:00,INT-39061/16,Parkowanie na postoju TAXI,BEZPIECZEŃSTWO W KOMUNIKACJI,BOGUSŁAWSKIEGO /,,100,2016-10-19 07:24:28
2016-10-18 20:40:00,INT-39061/16,Parkowanie na postoju TAXI,BEZPIECZEŃSTWO W KOMUNIKACJI,BOGUSŁAWSKIEGO /,,0,2016-10-19 07:24:28
2016-10-18 21:20:00,INT-39063/16,"Parkowanie na chodniku brak 1,5m dla pieszych",BEZPIECZEŃSTWO W KOMUNIKACJI,WIĘZIENNA /,,100,2016-10-19 07:30:50
2016-10-18 21:50:00,INT-39144/16,pojazd na P-21,NIEPRAWIDŁOWE PARKOWANIE,NORWIDA /,MANDAT,100,2016-10-19 16:07:54
2016-10-18 22:10:00,INT-39062/16,"Parkowanie na chodniku brak 1,5 m dla pieszych",BEZPIECZEŃSTWO W KOMUNIKACJI,WIELKA /,,100,2016-10-19 07:28:19
2016-10-18 23:35:00,INT-39048/16,w Strefie Zamieszkania nieprawidłowe parkowanie pojazdów,NIEPRAWIDŁOWE PARKOWANIE,GORLICKA 68/,OSTRZEŻENIE,0,2016-10-18 23:42:31
2016-10-19 01:29:45,INT-39054/16,pojazd parkujący na przystanku MPK,NIEPRAWIDŁOWE PARKOWANIE,PETRUSEWICZA /,LAWETA,100,2016-10-19 03:01:15
2016-10-19 08:57:16,INT-39071/16,Z BUDOWY PRZY UL. KS. WITOLDA 43 PRACOWNICY WYKONUJACE PRACE ZWIĄZANE Z OCIEPLENIEM BUDYNKU NIE ZABEZPIECZYLI TERENU ,PORZĄDKOWA,ZYNDRAMA 16/,MANDAT,100,2016-10-20 07:59:11
2016-10-19 09:00:00,INT-39115/16,w wyniku kontroli stwierdzono naruszenia w lokalu MC DONALD  z art 112 ustawy o ochronie zabytków w zw z & 9 ust 1 wyklejanki na witrynach,PLAKATY (REKLAMY),RYNEK /,,100,2016-10-19 13:09:48
2016-10-19 09:15:00,INT-39147/16,SPOŻYWANIE ALKOHOLU,SPOŻYWANIE ALKOHOLU,PLAC DOMINIKAŃSKI /,MANDAT,100,2016-10-19 16:25:09
2016-10-19 09:48:06,INT-39079/16,parkowanie na chodniku pomiędzy budynkiem nauk o żywieniu a hodowli zwierząt,NIEPRAWIDŁOWE PARKOWANIE,CHEŁMOŃSKIEGO 37-41/,,100,2016-10-19 11:18:22
2016-10-19 09:48:06,INT-39079/16,parkowanie na chodniku pomiędzy budynkiem nauk o żywieniu a hodowli zwierząt,NIEPRAWIDŁOWE PARKOWANIE,CHEŁMOŃSKIEGO 37-41/,,0,2016-10-19 11:18:22
2016-10-19 09:50:00,INT-39145/16,stoisko handlowe na terenie gminnym,HANDEL,SKARBOWCÓW /,MANDAT,70,2016-10-19 16:37:14
2016-10-19 09:59:21,INT-39081/16,"IDĄC W STRONĘ UL. K. PARYSKIEJ PARKOWANIE POJAZDÓW NA CHODNIKU BRAK 1,5 M PRZEJŚCIA. POJAZDY PARKUJĄ NIE ZGODNIE Z USTAWIONYM ZNAKIEM ",NIEPRAWIDŁOWE PARKOWANIE,DĄBROWSKIEGO 7/,,100,2016-10-19 10:57:20
2016-10-19 09:59:21,INT-39081/16,"IDĄC W STRONĘ UL. K. PARYSKIEJ PARKOWANIE POJAZDÓW NA CHODNIKU BRAK 1,5 M PRZEJŚCIA. POJAZDY PARKUJĄ NIE ZGODNIE Z USTAWIONYM ZNAKIEM ",NIEPRAWIDŁOWE PARKOWANIE,DĄBROWSKIEGO 7/,,0,2016-10-19 10:57:20
2016-10-19 10:02:03,INT-39084/16,"A SIENKIEWICZA PARKOWANIE NA SKRZYŻOWANIU I PRZY PRZEJŚCIU DLA PIESZYCH, UTRUDNIENIE W RUCHU",NIEPRAWIDŁOWE PARKOWANIE,MATEJKI /,,100,2016-10-19 12:15:15
2016-10-19 10:46:17,INT-39088/16,"PARKOWANIE POJAZDÓW NA SKRZYŻOWANIU, NA PRZEŚCIU DLA PIESZYCH I NIE PRZY KRAWĘDZI JEZDNI",NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA 15/,,100,2016-10-19 12:47:25
2016-10-19 10:46:17,INT-39088/16,"PARKOWANIE POJAZDÓW NA SKRZYŻOWANIU, NA PRZEŚCIU DLA PIESZYCH I NIE PRZY KRAWĘDZI JEZDNI",NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA 15/,,0,2016-10-19 12:47:25
2016-10-19 10:53:31,INT-39087/16,WYPROWADZANIE PSA BEZ SMYCZY I KAGAŃCA,PIES,SEMPOŁOWSKIEJ /,SĄD,0,2016-10-19 10:53:40
2016-10-19 11:20:06,INT-39093/16,PRZY UNIWERSYTECIE EKONOMICZNYM PARKOWANIE POJAZDÓW ZA ZNAKIEM B-36.,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA /,,100,2016-10-19 13:29:07
2016-10-19 11:50:00,INT-39108/16,postój za B-36,NIEPRAWIDŁOWE PARKOWANIE,KURZY TARG /,,100,2016-10-19 12:33:04
2016-10-19 11:50:00,INT-39102/16,handel na terenie parku kulturowego ,HANDEL,OŁAWSKA /,MANDAT,100,2016-10-19 12:07:46
2016-10-19 11:56:49,INT-39100/16,od ul. widok przy domu Europy dwa pojazdy na zakazie,NIEPRAWIDŁOWE PARKOWANIE,MENNICZA 10/,,100,2016-10-19 12:28:40
2016-10-19 12:08:18,INT-39104/16,Spożywanie alkoholu na pętli MPK.,SPOŻYWANIE ALKOHOLU,ŚREDZKA /,MANDAT,100,2016-10-19 12:08:34
2016-10-19 12:10:00,INT-39153/16,wyklejanki na szybach sklepu biedronka,PLAKATY (REKLAMY),KRAWIECKA 3/3A/,MANDAT,100,2016-11-16 06:24:15
2016-10-19 12:15:46,INT-39105/16,Palenie tytoniu na przystanku MPK- pętla.,PALENIE TYTONIU W MIEJSCACH  ZABRONIONYCH,ŚREDZKA /,MANDAT,100,2016-10-19 12:15:58
2016-10-19 12:50:00,INT-39121/16,Łączności - parkowanie na skrzyżowaniu oraz w odległości mniejszej niż 10 metrów od porzejścia dla pieszych,BLOKADA,PRETFICZA /,,300,2016-10-19 13:30:23
2016-10-19 12:50:00,INT-39121/16,Łączności - parkowanie na skrzyżowaniu oraz w odległości mniejszej niż 10 metrów od porzejścia dla pieszych,BLOKADA,PRETFICZA /,,100,2016-10-19 13:30:23
2016-10-19 13:03:43,INT-39114/16,parkowanie za b-36,BLOKADA,MALARSKA /,,100,2016-10-19 13:03:50
2016-10-19 14:00:00,INT-39151/16,PARKOWANIE NA POWIERZCHNI WYŁĄCZONEJ Z RUCHU p-21,BLOKADA,PLAC MUZEALNY /,,0,2016-10-19 17:10:32
2016-10-19 14:10:00,INT-39146/16,pojazd bez uprawmnien zaparkowany na kopercie dla osoby niepełnosprawnej,NIEPRAWIDŁOWE PARKOWANIE,KURZY TARG /,MANDAT,500,2016-10-19 16:38:34
2016-10-19 14:20:00,INT-39154/16,Parkowanie na skrzyżowaniu,BLOKADA,PLAC LEGIONÓW /,,100,2016-10-19 17:13:15
2016-10-19 14:40:00,INT-39155/16,Parkowani na skrzyżowaniu oraz na pasach wyłączonych z ruchu i w odległości mniejszej niż 10 m od przejścia dla pieszych,BLOKADA,SZTABOWA /,,100,2016-10-19 17:16:42
2016-10-19 15:05:00,INT-39270/16,zatrzymanie pojazdów za b-36.,NIEPRAWIDŁOWE PARKOWANIE,BIAŁOWIESKA /,,100,2016-10-20 14:58:49
2016-10-19 15:05:00,INT-39270/16,zatrzymanie pojazdów za b-36.,NIEPRAWIDŁOWE PARKOWANIE,BIAŁOWIESKA /,,0,2016-10-20 14:58:49
2016-10-19 15:15:00,INT-39160/16,Parkowanie za B-35,BLOKADA,WROŃSKIEGO /,,100,2016-10-19 18:01:00
2016-10-19 15:39:59,INT-39140/16,PARKOWANIE POJAZDÓW ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,,100,2016-10-19 22:25:36
2016-10-19 16:08:52,INT-39142/16,GODZ 16.10 PATROL PODJĄŁINT. WOBEDZ KIEROWCY KTÓRY NIE ZASTOSOWAŁ SIĘ DO ZNAKU B-1. KIERUJĄCY NIE MA PRZY SOBIE PRAWA JAZDY TYLKO DOWÓD OSOBISTY POLSKI I OŚWIADCZYŁ ŻE JEST OBYWATELEM NIEMIEC NAMIEJSCE WEZWANO PATROL POLICJI. O GODZ. 16.10 NA MIEJSCU PATROL KMP NR WYWOŁAWCZY 30455. PATROL NA KIEROWCĘ NAŁOZYŁ MKG/2x50 PLN.,NIEPRAWIDŁOWE PARKOWANIE,MOSTY MŁYŃSKIE /,MANDAT,50,2016-10-20 08:29:14
2016-10-19 17:09:46,INT-39152/16,VW Golf utrudnia wyjazd z tymczasowego dworca PKS,NIEPRAWIDŁOWE PARKOWANIE,DAWIDA 43/,,100,2016-10-19 18:53:44
2016-10-19 19:19:00,INT-39168/16,ZABLOKOWANY WYJAD Z GARAŻU PODZIEMNEGO PRZEZ POJAZD MARKI OPEL VECTRA ZGŁASZAJĄCY BĘDZIE DOSTEPNY PO GODZ 21.00,NIEPRAWIDŁOWE PARKOWANIE,DAWIDA 8/,LAWETA,0,2016-10-21 20:18:05
2016-10-19 20:19:20,INT-39171/16,przy Biedronce - parkowanie poza miejsca wyznaczonymi w strefie zamieszkania ,NIEPRAWIDŁOWE PARKOWANIE,PRZYJAŹNI /,,100,2016-10-20 05:11:39
2016-10-19 20:19:20,INT-39171/16,przy Biedronce - parkowanie poza miejsca wyznaczonymi w strefie zamieszkania ,NIEPRAWIDŁOWE PARKOWANIE,PRZYJAŹNI /,,0,2016-10-20 05:11:39
2016-10-19 20:57:40,INT-39176/16,ZNAK B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,50,2016-10-19 20:57:46
2016-10-19 20:57:40,INT-39176/16,ZNAK B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,100,2016-10-19 20:57:46
2016-10-19 22:25:18,INT-39182/16,pojazd marki MAzda zaparkowany na całej szerokości chodnika,NIEPRAWIDŁOWE PARKOWANIE,SYROKOMLI 39/,,0,2016-10-20 00:31:22
2016-10-19 23:45:00,INT-39158/16,nieprawidłowe parkowanie - zgłaszjący pionformował że patrol może przyjechać później ponieważ będzie jeszcze więcej aut nieprawidłowo zaparkowanych,NIEPRAWIDŁOWE PARKOWANIE,PRĄDZYŃSKIEGO 57/,,0,2016-10-20 01:43:31
2016-10-20 00:25:00,INT-39095/16,PARKOWANIE POJAZDU MARKI HONDA VN W STREFIE ZAMIESZKANIA POZA MIEJSCEM WYZNACZONYM.,NIEPRAWIDŁOWE PARKOWANIE,CHRZANOWSKIEGO 7/,,0,2016-10-19 12:46:21
2016-10-20 07:20:00,INT-39209/16,Przejście przez jezdnię w miejscu niedozwolonym,BEZPIECZEŃSTWO W KOMUNIKACJI,ŚLĘŻNA /,,50,2016-10-20 09:10:49
2016-10-20 07:55:00,INT-39225/16,postój na skrzyzowaniu,NIEPRAWIDŁOWE PARKOWANIE,GÓRNICKIEGO /,WEZWANIE,0,2016-10-20 10:43:55
2016-10-20 08:21:20,INT-39202/16,PARKOWANIE ZA B-35 DO 15 MIN,NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,,100,2016-10-20 09:19:32
2016-10-20 08:31:34,INT-39203/16,NIELEGALNY HANDEL.,HANDEL,JEMIOŁOWA /,MANDAT,50,2016-10-20 09:57:21
2016-10-20 08:36:44,INT-39205/16,POMIĘDZY DROBNERA A UL.POMORSKĄ PARKOWANIE ZA B-36.,NIEPRAWIDŁOWE PARKOWANIE,CYBULSKIEGO /,,50,2016-10-20 10:05:32
2016-10-20 08:36:44,INT-39205/16,POMIĘDZY DROBNERA A UL.POMORSKĄ PARKOWANIE ZA B-36.,NIEPRAWIDŁOWE PARKOWANIE,CYBULSKIEGO /,,100,2016-10-20 10:05:32
2016-10-20 08:36:44,INT-39205/16,POMIĘDZY DROBNERA A UL.POMORSKĄ PARKOWANIE ZA B-36.,NIEPRAWIDŁOWE PARKOWANIE,CYBULSKIEGO /,,0,2016-10-20 10:05:32
2016-10-20 08:57:00,INT-39243/16,wpłyneło zgłoszenie od ekosystemu DO.4042.710.2016.AD,PORZĄDKOWA,MUCHOBORSKA 10/,MANDAT,200,2016-11-10 07:37:26
2016-10-20 09:00:00,INT-39373/16,rozwieszanie plakatów bez bez zgody zarządcy,PLAKATY (REKLAMY),PROBUSA /,MANDAT,50,2016-10-21 09:25:11
2016-10-20 09:12:28,INT-39210/16,PARKOWANIE NA PRZEJŚCIU DLA PIESZYCH,NIEPRAWIDŁOWE PARKOWANIE,JARACZA STEFANA 23/,,0,2016-10-20 10:12:21
2016-10-20 09:17:07,INT-39211/16,HANDEL W PRZEJŚCIU PODZIEMNYM,HANDEL,PL. STRZEGOMSKI /,MANDAT,50,2016-10-20 11:11:49
2016-10-20 09:18:28,INT-39212/16,POJAZD MARKI AUDI A 6 / KOLOR ZIELONY/ ZAPARKOWANY NA TRAWNIKU PRZY PRZEJŚCIU DLA PIESZYCH.,NIEPRAWIDŁOWE PARKOWANIE,DROBNERA 26/,MANDAT,100,2016-10-21 18:21:30
2016-10-20 09:25:34,INT-39213/16,"NA  WJEŻDZIE NA TEREN PARKU TECHNOLOGICZNEGO ZAPARKOWANY POJAZD OSOBOWY, KTÓEY UTRUDNIA WJAZD. ZGŁASZA PRACOWNIK OCHRONY.",NIEPRAWIDŁOWE PARKOWANIE,DUŃSKA 9-11/,,100,2016-10-20 11:52:10
2016-10-20 09:30:00,INT-39625/16,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,200,2016-10-24 06:58:29
2016-10-20 09:30:00,INT-39625/16,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,0,2016-10-24 06:58:29
2016-10-20 10:00:00,INT-39927/16,"parkowanie pojazdu na chodniku - brak 1,5m przejścia dla pieszych",NIEPRAWIDŁOWE PARKOWANIE,ZIELIŃSKIEGO /,,100,2016-10-26 10:03:59
2016-10-20 10:09:50,INT-39217/16,HANDEL BEZ ZEZWOLENIA,HANDEL,HORBACZEWSKIEGO /15,,50,2016-10-20 13:56:37
2016-10-20 10:10:00,INT-39229/16,Parkowanie na miejscu przeznaczonym dla osoby niepełnosprawnej przez kierowcę pojazdu marki Renault o ul. Sczajnochy,NIEPRAWIDŁOWE PARKOWANIE,SZAJNOCHY /,MANDAT,500,2016-10-20 11:43:41
2016-10-20 10:15:00,INT-39232/16,Nie zastosowanie się do sygnalizatora S-5 przejscie na czerwonym świetle ul.Kazimiwrza Wielkiego ,BEZPIECZEŃSTWO W KOMUNIKACJI,KAZIMIERZA WIELKIEGO /,MANDAT,100,2016-10-20 11:50:15
2016-10-20 10:24:42,INT-39221/16,"PATROL PODJĄŁ CZYNNOŚCI WOBEC KIEROWCY POJAZDU MARKI VW O , KTÓRY POPEŁNIŁ WYKROCZENIE DROGOWE. OŚWIADCZYŁ, ŻE ZOSTAŁO MU ZABRANE PRAWO JAZDY PRZEZ POLICJĘ.",NIEPRAWIDŁOWE PARKOWANIE,JANTAROWA 14/,,350,2016-10-20 11:49:53
2016-10-20 10:26:15,INT-39220/16,PARKOWANIE ZA D-40 W MIEJSCU NIE WYZNACZONYM,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 36/,,150,2016-10-20 16:01:23
2016-10-20 10:26:15,INT-39220/16,PARKOWANIE ZA D-40 W MIEJSCU NIE WYZNACZONYM,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 36/,,100,2016-10-20 16:01:23
2016-10-20 10:31:05,INT-39222/16,NIEPRAWIDŁOWE PARKOWANIER POJAZDÓW ZA B-36.,NIEPRAWIDŁOWE PARKOWANIE,MARII MAGDALENY /,MANDAT,100,2016-10-20 12:02:12
2016-10-20 11:35:14,INT-39228/16,PARKOWANIE ZAB-36 T-24.,NIEPRAWIDŁOWE PARKOWANIE,FABRYCZNA 14/,,100,2016-10-20 13:37:37
2016-10-20 11:35:14,INT-39228/16,PARKOWANIE ZAB-36 T-24.,NIEPRAWIDŁOWE PARKOWANIE,FABRYCZNA 14/,,0,2016-10-20 13:37:37
2016-10-20 11:56:52,INT-39231/16,PARKOWANIE ZA B-36 T-24.,NIEPRAWIDŁOWE PARKOWANIE,DRZEWIECKIEGO 19-19F/,,100,2016-10-20 16:36:16
2016-10-20 12:15:00,INT-39626/16,handel w miejscu zabronionym,HANDEL,STRZEGOMSKA /,MANDAT,500,2016-10-24 07:01:11
2016-10-20 12:45:00,INT-39360/16,Parkowanie za znakiem B-36.,NIEPRAWIDŁOWE PARKOWANIE,FIELDORFA /,MANDAT,100,2016-10-21 07:50:16
2016-10-20 12:45:00,INT-39360/16,Parkowanie za znakiem B-36.,NIEPRAWIDŁOWE PARKOWANIE,FIELDORFA /,MANDAT,0,2016-10-21 07:50:16
2016-10-20 12:50:57,INT-39245/16,A SĘPA SZARZYŃSKIEGO BLOKOWANIE CHODNIKÓW ORAZ PARKOWANIE NA PRZEJŚCIU DLA PIESZYCH,NIEPRAWIDŁOWE PARKOWANIE,BENEDYKTYŃSKA /,WEZWANIE,100,2016-10-20 17:48:36
2016-10-20 12:55:00,INT-39371/16,postój w odległości 10 m od przejcia dla pieszych,NIEPRAWIDŁOWE PARKOWANIE,NOWOWIEJSKA /,MANDAT,100,2016-10-21 08:33:25
2016-10-20 14:15:00,INT-39276/16,Parkowanie w strefie zamieszkania w miejscu niewyznaczonym oraz na skrzyżowaniu,BLOKADA,ŚWIĘTEJ DOROTY /,,300,2016-10-20 16:06:29
2016-10-20 14:15:00,INT-39276/16,Parkowanie w strefie zamieszkania w miejscu niewyznaczonym oraz na skrzyżowaniu,BLOKADA,ŚWIĘTEJ DOROTY /,,100,2016-10-20 16:06:29
2016-10-20 14:15:00,INT-39276/16,Parkowanie w strefie zamieszkania w miejscu niewyznaczonym oraz na skrzyżowaniu,BLOKADA,ŚWIĘTEJ DOROTY /,,0,2016-10-20 16:06:29
2016-10-20 14:26:12,INT-39264/16,"PARKOWANIE NA CHODNIKU BRAK 1,5 M NAPRZECIWKO BANKU PKO.",NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,,300,2016-10-20 15:38:08
2016-10-20 14:26:12,INT-39264/16,"PARKOWANIE NA CHODNIKU BRAK 1,5 M NAPRZECIWKO BANKU PKO.",NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,,100,2016-10-20 15:38:08
2016-10-20 14:30:00,INT-39288/16,kontrola parkowania pojazdów za B-36 z T24,NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,LAWETA,100,2016-10-20 17:50:22
2016-10-20 14:30:00,INT-39288/16,kontrola parkowania pojazdów za B-36 z T24,NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,LAWETA,0,2016-10-20 17:50:22
2016-10-20 15:24:56,INT-39273/16,A UL.PUŁASKIEGO PROWADZONA JEST ROZBIÓRKA BUDYNKU BEZ ZADNEJ TABLICY INFORMACYJNEJ .,PORZĄDKOWA,KOŚCIUSZKI 116/,,300,2016-10-26 07:09:09
2016-10-20 15:24:56,INT-39273/16,A UL.PUŁASKIEGO PROWADZONA JEST ROZBIÓRKA BUDYNKU BEZ ZADNEJ TABLICY INFORMACYJNEJ .,PORZĄDKOWA,KOŚCIUSZKI 116/,,0,2016-10-26 07:09:09
2016-10-20 15:35:00,INT-39352/16,Usiłowanie spożywania alkoholu.,SPOŻYWANIE ALKOHOLU,BUDZISZYŃSKA /,POUCZENIE,0,2016-10-21 07:15:30
2016-10-20 15:40:00,INT-39278/16,kontrola handlu poza budynkami,HANDEL,OŁAWSKA /,MANDAT,100,2016-10-20 16:20:20
2016-10-20 16:00:00,INT-39298/16,parkowanie na postaju TAXI bez uprawnień,BLOKADA,PLAC NANKIERA /,,0,2016-10-20 18:45:36
2016-10-20 16:10:00,INT-39299/16,parkowanie na postaju TAXI bez uprawnień,BLOKADA,BERNARDYŃSKA /,,100,2016-10-20 18:50:33
2016-10-20 16:25:00,INT-39329/16,"Kobieta chodząca z psem bez smyczy, bez zachowania srodków ostrożności.",PIES,PRĄDZYŃSKIEGO /,MANDAT,100,2016-10-21 10:45:57
2016-10-20 16:30:00,INT-39359/16,niezastosowanie się za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,50,2016-10-21 07:57:36
2016-10-20 16:30:00,INT-39359/16,niezastosowanie się za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,100,2016-10-21 07:57:36
2016-10-20 16:30:00,INT-39319/16,nie uprzątnięcie zanieczyszeń przez psa,PORZĄDKOWA,PRĄDZYŃSKIEGO /,MANDAT,100,2016-10-21 10:46:58
2016-10-20 16:40:00,INT-39301/16,niezastosowanie się do znaku B36,NIEPRAWIDŁOWE PARKOWANIE,KAZIMIERZA WIELKIEGO /,,0,2016-10-20 18:54:24
2016-10-20 16:40:16,INT-39280/16,PRZEDŁUŻENIE DO UL.ŻYCZLIWEJ NIEPRAWIDŁOWE PARKOWANIE POJAZDÓW W STREFIE ZAMIESZKANIA.,NIEPRAWIDŁOWE PARKOWANIE,"KRZYCKA 92B,C,D/",,100,2016-10-20 18:27:28
2016-10-20 16:40:16,INT-39280/16,PRZEDŁUŻENIE DO UL.ŻYCZLIWEJ NIEPRAWIDŁOWE PARKOWANIE POJAZDÓW W STREFIE ZAMIESZKANIA.,NIEPRAWIDŁOWE PARKOWANIE,"KRZYCKA 92B,C,D/",,0,2016-10-20 18:27:28
2016-10-20 16:46:20,INT-39281/16,POJAZD MARKI BUS ZAPARKOWANY NA POSTOJU TAXI.,NIEPRAWIDŁOWE PARKOWANIE,ZGODNA /,,0,2016-10-20 18:16:35
