2017-02-09 07:03:06,INT-05291/17,"a Sikorskiego na skrzyżowaniu zaparkowany pojazd marki BMW, koloru zielonego",NIEPRAWIDŁOWE PARKOWANIE,DRZEWNA /,,100,2017-02-09 08:07:46
2017-02-09 07:44:38,INT-05300/17,od Maślickiej przy budowie na skrzyżowaniu zaparkowane na pojazdy + 1 pojazd na przejściu dla pieszych,NIEPRAWIDŁOWE PARKOWANIE,SUWALSKA /,POUCZENIE,0,2017-02-09 16:16:31
2017-02-09 08:11:36,INT-05305/17,"NIEPRAWIDŁOWE PARKOWANIE POJAZDÓW NA CHODNIKU I JEZDNI   , OGRANICZENIE  W RUCHU POJAZDÓW",NIEPRAWIDŁOWE PARKOWANIE,JEŹDZIECKA 18/,OSTRZEŻENIE,0,2017-02-09 10:35:50
2017-02-09 08:44:21,INT-05308/17,Pojazd Toyota zaparkowany jest na torowisku i zablokował przejazd.,NIEPRAWIDŁOWE PARKOWANIE,TEATRALNA /,,200,2017-02-09 09:05:46
2017-02-09 08:50:00,INT-05329/17,Kontrola ruchu pojazdów za znakiem B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,,100,2017-02-09 10:47:29
2017-02-09 09:10:00,INT-05314/17,Kontrola parkowania pojazdów ,BLOKADA,PLAC POWSTAŃCÓW WARSZAWY /,,100,2017-02-09 09:25:06
2017-02-09 09:11:00,INT-05313/17,zablokowany wyjazd z podwórza opel,NIEPRAWIDŁOWE PARKOWANIE,KAMIENNA 7/,,0,2017-02-09 11:19:47
2017-02-09 09:30:00,INT-05304/17,WYPALANIE ZADYMIENIE CZARNY DYM Z KOMINA   Z TERENU HURTOWNI MEBLOWEJ ARMANDIDO.4010.1138.2017.AD,"WYPALANIE, OGNISKO",KARMELOWA 66/,MANDAT,400,2017-02-21 16:31:57
2017-02-09 09:35:00,INT-05358/17,Kontrola parkowania pojazdów na skrzyżowaniu,BLOKADA,RZEŹNICZA /,,300,2017-02-09 12:48:32
2017-02-09 09:35:00,INT-05358/17,Kontrola parkowania pojazdów na skrzyżowaniu,BLOKADA,RZEŹNICZA /,,100,2017-02-09 12:48:32
2017-02-09 09:40:00,INT-05335/17,Kontrola Parkowania pojazdów na skrzyżowaniu,BLOKADA,KIEŁBAŚNICZA /,,300,2017-02-09 10:57:31
2017-02-09 10:48:05,INT-05332/17,"Na terenie budowy bloków wielorodzinnych notoryczne wypalane są śmieci , unosi się kolorowy duszący dym.protokół DO.4010.769.2017.AS","WYPALANIE, OGNISKO",POLANOWICKA /,MANDAT,100,2017-02-14 07:32:42
2017-02-09 10:55:00,INT-05365/17,kontrola spalania odpadów Z2.4040.92.2017.BJ,"WYPALANIE, OGNISKO",KNIAZIEWICZA 8/12/,MANDAT,100,2017-02-09 16:17:59
2017-02-09 10:59:53,INT-05339/17,parkowanie pojazdu  za b36 przy bramie,NIEPRAWIDŁOWE PARKOWANIE,DRZEWIECKIEGO 19/,,100,2017-02-09 17:56:39
2017-02-09 10:59:53,INT-05339/17,parkowanie pojazdu  za b36 przy bramie,NIEPRAWIDŁOWE PARKOWANIE,DRZEWIECKIEGO 19/,,0,2017-02-09 17:56:39
2017-02-09 11:00:00,INT-05383/17,Wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,,50,2017-02-09 15:30:43
2017-02-09 11:00:00,INT-05383/17,Wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,,100,2017-02-09 15:30:43
2017-02-09 11:55:00,INT-05362/17,mężczyzna oddający mocz w pobliskie krzaki,PORZĄDKOWA,SUPIŃSKIEGO /,MANDAT,100,2017-02-09 13:24:27
2017-02-09 13:05:00,INT-05385/17,Parkowanie za B-36,BLOKADA,WŁODKOWICA /,,100,2017-02-09 15:32:47
2017-02-09 13:05:22,INT-05361/17,Pojazdy zaparkowane na uk.Kuźniczej za B-1 bez uprawnień.,NIEPRAWIDŁOWE PARKOWANIE,KUŹNICZA /,,50,2017-02-09 13:43:51
2017-02-09 14:35:00,INT-05394/17,a Ofiar Oświęcimskich parkowanie na skrzyżowaniu,BLOKADA,GEPPERTA /,,300,2017-02-09 16:51:00
2017-02-09 15:05:00,INT-05395/17,parkowanie w zatoce MPK,BLOKADA,BIAŁOSKÓRNICZA /,MANDAT,50,2017-02-09 16:54:54
2017-02-09 15:05:00,INT-05395/17,parkowanie w zatoce MPK,BLOKADA,BIAŁOSKÓRNICZA /,MANDAT,100,2017-02-09 16:54:54
2017-02-09 15:25:00,INT-05416/17,Postój za znakiem B-36,NIEPRAWIDŁOWE PARKOWANIE,BIAŁOWIESKA /,MANDAT,100,2017-02-09 19:22:54
2017-02-09 15:30:00,INT-05397/17,wjazd za b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,ROBOTNICZA /,MANDAT,50,2017-02-09 16:59:32
2017-02-09 15:45:00,INT-05440/17,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,MANDAT,200,2017-02-10 06:28:59
2017-02-09 15:45:00,INT-05440/17,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,MANDAT,100,2017-02-10 06:28:59
2017-02-09 16:30:00,INT-05396/17,parkowanie na powierzchni wyłączonej z ruchu,BLOKADA,TEATRALNA /,MANDAT,100,2017-02-09 16:57:05
2017-02-09 17:00:00,INT-05398/17,parkowanie za B-36,BLOKADA,KAZIMIERZA WIELKIEGO /,,100,2017-02-09 17:13:33
2017-02-09 17:10:00,INT-05399/17,parkowanie na postoju TAXI bez uprawnień,BLOKADA,BOGUSŁAWSKIEGO /,,100,2017-02-09 17:19:31
2017-02-09 18:30:00,INT-05282/17,niezachowanie środków ostrożnosci przy trzymaniu zwierząt ,NIEPRAWIDŁOWE PARKOWANIE,MAGELLANA F. /,MANDAT,50,2017-02-09 06:09:25
2017-02-10 05:17:40,INT-05439/17,BLOKADA,ŚW.ANTONIEGO /,100,2017-02-10 05:17:48,33,2017-02-10 07:47:59
