Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2018-02-21 09:45:00,INT-07717/18,mkk-100 z art.97 KW  Parkowanie pojazdem Renault  w strefie zamieszkania w miejscu niewyznaczonym (H04),BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK /,MANDAT,100,2018-02-22 15:23:57
2018-02-21 09:51:03,INT-07409/18,parkowanie pojazdów za B-36,NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,100,,2018-02-21 17:22:02
2018-02-21 10:00:00,INT-07747/18,mkk-200 z art.92 par.1 niestosowanie sie do znaku B-1 ,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK /,MANDAT,200,2018-02-22 17:22:41
2018-02-21 10:00:00,INT-07427/18,przy globisie pojazdy zaparkowane na B-36 i T24,NIEPRAWIDŁOWE PARKOWANIE,POWSTAŃCÓW ŚLĄSKICH /,LAWETA,100,2018-02-21 11:21:55
2018-02-21 10:05:00,INT-07464/18,Kontrole zlecone WNŚ.ZO.4010.782.2018.ML,PORZĄDKOWA,RUSKA 43/44/,MANDAT,100,2018-02-22 08:38:06
2018-02-21 10:18:31,INT-07417/18,parkowanie pojazdu nieuprawnionego na kopercie dla poj. dostawczych,NIEPRAWIDŁOWE PARKOWANIE,PLAC TEATRALNY 1/,0,,2018-02-21 11:50:23
2018-02-21 10:20:00,INT-07605/18,Handel poza miejscem wyznaczonym bez zezwolenia,HANDEL,PL.LEGIONÓW /,50,,2018-02-22 06:39:43
2018-02-21 10:50:00,INT-07502/18,Parkowanie za B-36,NIEPRAWIDŁOWE PARKOWANIE,SŁONIMSKIEGO /,100,,2018-02-21 15:02:38
2018-02-21 10:54:21,INT-07424/18,parkowanie na terenie szpitala przy SOR na trawnikach niszczenie zieleni,NISZCZENIE ZIELENI,KAMIŃSKIEGO /,100,,2018-02-21 13:17:13
2018-02-21 11:00:00,INT-07558/18,kontrola parkowania za B-36,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-02-21 19:08:01
2018-02-21 11:20:29,INT-07428/18,ul. Sernicka a ul. Paczkowska parkowanie pojazdów na skrzyżowaniu,NIEPRAWIDŁOWE PARKOWANIE,SERNICKA /,0,,2018-02-21 12:17:58
2018-02-21 11:25:00,INT-07513/18,handel,HANDEL,SKARBOWCÓW /,MANDAT,50,2018-02-21 15:37:51
2018-02-21 11:30:00,INT-07592/18,"mkk-100, art.63a KW",PLAKATY (REKLAMY),SĄDOWA 12/,MANDAT,100,2018-02-21 21:19:55
2018-02-21 11:50:00,INT-07587/18,"mkk-100 , z art.63a KW ",PLAKATY (REKLAMY),SĄDOWA 14A/,MANDAT,100,2018-02-21 20:58:11
2018-02-21 12:15:00,INT-07680/18,WJAZD ZA B1,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK RATUSZ /,MANDAT,200,2018-02-22 12:21:28
2018-02-21 12:22:13,INT-07448/18,parkowanie wszędzie nieprawidłowe łącznie z niszczeniem zieleni na odcinku od Swoodnej do Wielkiej,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA /,LAWETA,100,2018-02-21 16:52:21
2018-02-21 13:17:13,INT-07475/18,kleczkowska/reymonta na wysokości ZUS-u - parkowanie pojazdów na całej szerokości chodnika,NIEPRAWIDŁOWE PARKOWANIE,KLECZKOWSKA /,100,,2018-02-21 13:59:23
2018-02-21 13:27:58,INT-07481/18,parkowanie poj. nieuprawnionych na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,KRASZEWSKIEGO JÓZEFA IGNACEGO /,0,,2018-02-21 16:54:21
2018-02-21 13:27:58,INT-07481/18,parkowanie poj. nieuprawnionych na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,KRASZEWSKIEGO JÓZEFA IGNACEGO /,100,,2018-02-21 16:54:21
2018-02-21 14:21:06,INT-07494/18,czarny dym z komina,PIEC,WADOWICKA 1/,MANDAT,50,2018-02-27 18:44:31
2018-02-21 14:55:00,INT-07553/18,parkowanie pojazdum za B-36,NIEPRAWIDŁOWE PARKOWANIE,WIĘZIENNA /,MANDAT,100,2018-02-21 18:44:15
2018-02-21 15:55:00,INT-07716/18,znak b1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,100,2018-02-22 15:08:03
2018-02-21 17:10:00,INT-07514/18,"parkowanie poj. na chodnikach aż do M.Borna, piesi zmuszeni do chodzenia po jezdni",NIEPRAWIDŁOWE PARKOWANIE,CYBULSKIEGO 37/,0,,2018-02-21 17:17:55
2018-02-21 17:10:00,INT-07514/18,"parkowanie poj. na chodnikach aż do M.Borna, piesi zmuszeni do chodzenia po jezdni",NIEPRAWIDŁOWE PARKOWANIE,CYBULSKIEGO 37/,100,,2018-02-21 17:17:55
2018-02-21 17:20:06,INT-07536/18,parkowanie pojazdów w strefie zamieszkania poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,SZYBKA 1-5/,0,,2018-02-22 01:02:47
2018-02-21 17:50:17,INT-07543/18,pojazd Land Rover utrudnia wjazd do garażu,NIEPRAWIDŁOWE PARKOWANIE,REJA 82/,0,,2018-02-21 18:14:01
2018-02-21 18:46:55,INT-07554/18,parkowanie pojazdu na miejscu dla inwalidy bez uprawnień,NIEPRAWIDŁOWE PARKOWANIE,SZAJNOCHY /,MANDAT,500,2018-02-21 18:46:55
2018-02-21 21:41:10,INT-07596/18,Pojazdy zaparkowane w podwórzu za D-40.Pojazdy zaparkowane na chodniku za B-36.,NIEPRAWIDŁOWE PARKOWANIE,PRADZYŃSKIEGO 49/,0,,2018-02-21 22:34:58
2018-02-21 23:36:44,INT-07599/18,Pojazdy bez uprzwnień na postoju Taxi.,NIEPRAWIDŁOWE PARKOWANIE,ZGODNA /,0,,2018-02-22 00:26:40
2018-02-22 07:26:38,INT-07617/18,przejście przez pasy na czerwonym świetle,BEZPIECZEŃSTWO W KOMUNIKACJI,KAZIMIERZA WIELKIEGO /,MANDAT,100,2018-02-22 07:27:31
2018-02-22 08:16:19,INT-07620/18,"spalanie śmieci w jednym z magazynów przy ul. Michalczyka, czarny, gryzący dym z komina, aż oczy łzawia.",PIEC,MICHALCZYKA /,300,,2018-02-28 10:50:00
2018-02-22 08:28:35,INT-07621/18,"parkowanie poj. za B-36, ok. 10 aut.",NIEPRAWIDŁOWE PARKOWANIE,JESIONOWA 76/,100,,2018-02-22 11:35:48
2018-02-22 08:33:34,INT-07622/18,"przy pomniku Fryderyka Chopina, parkowanie poj. na chodniku, brak 1.5m przejścia,w tym parkowanie poj. pow. 3,5t.",NIEPRAWIDŁOWE PARKOWANIE,WALIGÓRSKIEGO /,0,,2018-02-22 11:19:42
2018-02-22 09:14:27,INT-07630/18,"Według zgłoszenia, Al. Słowackiego łączy się z Podwalem i przy Poczcie jest zablokowany chodnik przez zaparkowane tam nieprawidłowo pojazdy dzieje się tak co dziennie ",NIEPRAWIDŁOWE PARKOWANIE,AL. SŁOWACKIEGO /,0,,2018-02-22 11:02:13
2018-02-22 09:14:27,INT-07630/18,"Według zgłoszenia, Al. Słowackiego łączy się z Podwalem i przy Poczcie jest zablokowany chodnik przez zaparkowane tam nieprawidłowo pojazdy dzieje się tak co dziennie ",NIEPRAWIDŁOWE PARKOWANIE,AL. SŁOWACKIEGO /,100,,2018-02-22 11:02:13
2018-02-22 09:22:19,INT-07631/18,Parkowanie za B-36.,NIEPRAWIDŁOWE PARKOWANIE,ŻYCZLIWA 1-20/,0,,2018-02-22 11:51:55
2018-02-22 09:47:17,INT-07634/18,"parking dla autobusów, parkowanie pojazdów nieuprawnionych.",NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA /,100,,2018-02-22 10:26:09
2018-02-22 09:48:30,INT-07637/18,"Według zgłoszenia, nieprawidłowo zaparkowane pojazdy za znakiem zakazu zatrzymywania sie  Pl. Powsńców Warszawy przy Urzędzie Wojewódzkim.",NIEPRAWIDŁOWE PARKOWANIE,PLAC POWSTAŃCÓW WARSZAWY /,100,,2018-02-22 14:21:13
2018-02-22 10:00:00,INT-07647/18,postój pojazdu nieuprawnionego na postoju taxi,NIEPRAWIDŁOWE PARKOWANIE,TĘCZOWA /,MANDAT,100,2018-02-22 10:20:25
2018-02-22 10:01:52,INT-07642/18,"przy Miasteczku Ruchu Drogowego, parkowanie na drodze dla rowerów.",NIEPRAWIDŁOWE PARKOWANIE,WIECZYSTA /,0,,2018-02-22 11:07:49
2018-02-22 11:00:00,INT-07772/18,pp z art.112 par.9 UOZ,PLAKATY (REKLAMY),PIOTRA SKARGI 19/,POUCZENIE,0,2018-02-22 19:41:39
2018-02-22 11:20:00,INT-07713/18,handel,HANDEL,JEMIOŁOWA /,MANDAT,50,2018-02-22 14:57:06
2018-02-22 11:35:00,INT-07770/18,PP Z ART. 112  PAR. 9 UOZ,PLAKATY (REKLAMY),ŚWIDNICKA 3/,POUCZENIE,0,2018-02-22 19:32:47
2018-02-22 11:40:00,INT-07775/18,ostrzeżenie nr 50666 art. 97 KW Parkowanie pojazdem Volkswagen na miejscu wyznaczonym dla Miejskiej Wypożyczalni Samochodów Ellektrycznych  ul. Wita Stwosza ,BEZPIECZEŃSTWO W KOMUNIKACJI,WITA STWOSZA /,OSTRZEŻENIE,0,2018-02-22 20:01:26
2018-02-22 11:45:00,INT-07618/18,przejscie przez pasy na czerwonym świetle ,BEZPIECZEŃSTWO W KOMUNIKACJI,KAZIMIERZA WIELKIEGO /,MANDAT,100,2018-02-22 07:58:32
2018-02-22 12:00:00,INT-07707/18,parkowanie na skrzyżowaniu,NIEPRAWIDŁOWE PARKOWANIE,POLARNA 2/,300,,2018-02-22 14:36:39
2018-02-22 12:09:46,INT-07675/18,"parkowanie na chodniku, brak 1.5m przejścia.",NIEPRAWIDŁOWE PARKOWANIE,JODŁOWICKA 10/,OSTRZEŻENIE,0,2018-02-22 16:50:13
2018-02-22 12:10:00,INT-07732/18,mk-50 z art. 92 par.1 KW niestosowanie do znaku B-1 / kierujący pojazdem Mercedes ,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,50,2018-02-22 16:33:29
2018-02-22 12:35:00,INT-07742/18,mkk-100 z art 92 par.1 Parkowanie pojazdem Ford w miejscu obowiązywania znaku B-36 i T-24,BEZPIECZEŃSTWO W KOMUNIKACJI,PLAC SOLNY /,MANDAT,100,2018-02-22 17:05:00
2018-02-22 12:42:41,INT-07687/18,Kontrola gospodarki odpadami WNŚZO.4010.803.2018.ML,PORZĄDKOWA,RUSKA 18/19/,MANDAT,300,2018-02-23 07:33:19
2018-02-22 12:45:00,INT-07681/18,"łącznik pomiędzy ul.Braniborska a Robotniczą, za Domarem, parkowanie pojazdów niezgodnie z oznakowaniem.",NIEPRAWIDŁOWE PARKOWANIE,BRANIBORSKA /,0,,2018-02-22 19:00:00
2018-02-22 12:45:00,INT-07681/18,"łącznik pomiędzy ul.Braniborska a Robotniczą, za Domarem, parkowanie pojazdów niezgodnie z oznakowaniem.",NIEPRAWIDŁOWE PARKOWANIE,BRANIBORSKA /,100,,2018-02-22 19:00:00
2018-02-22 12:55:00,INT-07710/18,handel,HANDEL,SKARBOWCÓW /,MANDAT,50,2018-02-22 14:53:30
2018-02-22 13:28:43,INT-07695/18,"Według zgłoszenia, ul. Szewska a Nożownicza punkt handlowy z zapiekankami wystawił stare kartony z reklamą promocji itp.( Park Kulturowy).",HANDEL,SZEWSKA /,100,,2018-02-22 15:54:23
2018-02-22 16:40:00,INT-07860/18,ZANIECZYSZCZANIE CHODNIKA ,PORZĄDKOWA,SZEWSKA /,MANDAT,100,2018-02-23 11:31:43
2018-02-22 17:25:00,INT-07763/18,parkowanie nie przy krawędzi jezdni,BLOKADA,KRZYWOUSTEGO 307/,100,,2018-02-22 18:39:41
2018-02-22 17:58:25,INT-07756/18,"zablokowany wyjazd z posesji przez poj. m-ki Fiat Panda, zgłaszający na miejscu.za cerkwią.",Zablokowany wyjazd,WSZYSTKICH ŚWIĘTYCH /,100,,2018-02-22 18:47:54
2018-02-22 19:16:17,INT-07768/18,"a ul. Komandorska ,postój TAXI, parkowanie pojazdów nieuprawnionych.",NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,100,,2018-02-22 22:14:57
2018-02-22 20:20:33,INT-07780/18,parkowanie na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-02-22 21:46:54
2018-02-22 20:20:33,INT-07780/18,parkowanie na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-02-22 21:46:54
2018-02-22 23:00:00,INT-07797/18,kontrola parkowania pojazdów za B-36,BLOKADA,KAZIMIERZA WIELKIEGO /,100,,2018-02-23 01:28:51
2018-02-22 23:12:23,INT-07795/18,parkowanie poza miejscem wyznaczonym ,NIEPRAWIDŁOWE PARKOWANIE,WOJACZKA 15/,OSTRZEŻENIE,0,2018-02-23 00:04:04
2018-02-23 09:15:00,INT-07868/18,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,50,,2018-02-23 12:09:00
2018-02-23 09:15:00,INT-07868/18,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,100,,2018-02-23 12:09:00
2018-02-23 09:15:00,INT-07868/18,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,0,,2018-02-23 12:09:00
2018-02-23 09:50:50,INT-07841/18,na terenie archimedesa parkowanie za b36 + t24,NIEPRAWIDŁOWE PARKOWANIE,ROBOTNICZA /,100,,2018-02-23 15:08:11
2018-02-23 10:25:32,INT-07837/18,ZABLOKOWANY WYJAZD Z GARAZU. ZGŁASZAJĄCY NA MIEJSCU,Zablokowany wyjazd,ZDROWA 7/,LAWETA,100,2018-02-23 11:03:27
2018-02-23 10:30:17,INT-07838/18,POD KOŚCIOŁWM OD STR. GALERII KOBIETA Z 3 DZIECI ŻEBRZE,ŻEBRANIE,PLAC DOMINIKAŃSKI /,500,,2018-02-23 11:45:54
2018-02-23 10:35:00,INT-08208/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,0,,2018-02-26 06:39:25
2018-02-23 10:35:00,INT-08208/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,100,,2018-02-26 06:39:25
2018-02-23 10:37:45,INT-07840/18,POJAZD ZA ZAKAZEM PEUGEOT ,NIEPRAWIDŁOWE PARKOWANIE,FABRYCZNA 10/,100,,2018-02-23 11:46:47
2018-02-23 10:45:00,INT-07857/18,"parkowanie na chodniku brak 1,5 metra przejścia dla pieszych",NIEPRAWIDŁOWE PARKOWANIE,SŁONIMSKIEGO /,0,,2018-02-23 11:25:11
2018-02-23 10:45:00,INT-08278/18,Parkowanie za b36 oraz na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-02-26 11:50:14
2018-02-23 11:06:24,INT-07849/18,nieprawidłowo zaparkowany na jezdni pojazd ( czerwony ) w strefie zamieszkania w sposób znacznie utrudniający przejazd,NIEPRAWIDŁOWE PARKOWANIE,KACZMARSKIEGO 7 - 9/,100,,2018-02-23 13:59:17
2018-02-23 11:20:10,INT-07853/18,od strony ul. podwale w stronę ul. rybackiej pojazdy parkują za b36,NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,100,,2018-02-23 11:57:08
2018-02-23 11:30:00,INT-07891/18,parkowanie w odległości mniejszej niż 10 metrów od skrzyżowania,NIEPRAWIDŁOWE PARKOWANIE,POLARNA 2/,0,,2018-02-23 13:36:27
2018-02-23 12:55:00,INT-08264/18,Parkowanie za b36,NIEPRAWIDŁOWE PARKOWANIE,KRAWIECKA /,100,,2018-02-26 11:01:20
2018-02-23 13:09:37,INT-07880/18,pojazd subaru blokuje chodnik,NIEPRAWIDŁOWE PARKOWANIE,DĄBROWSKIEGO 42/,MANDAT,300,2018-02-23 15:15:23
2018-02-23 13:20:00,INT-08260/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,KAZIMIERZA WIELKIEGO /,100,,2018-02-26 10:57:13
2018-02-23 15:00:00,INT-08806/18,POSTÓJ NA KOPERCIE DLA OSOBY NIEPEŁNOSPRAWNEJ,NIEPRAWIDŁOWE PARKOWANIE,KURZY TARG /,0,,2018-02-28 17:53:12
2018-02-23 16:23:32,INT-07937/18,"nieprawidłowo zaparkowane pojazdy ( jeep,osobowy ) na jezdni  po obu stronach utrudniające przejazd, ",NIEPRAWIDŁOWE PARKOWANIE,ZŁOTNICKA 37/,OSTRZEŻENIE,0,2018-02-23 19:18:57
2018-02-23 17:15:00,INT-07968/18,"interwencja wobec pojazdu zaparkowanego za B36, T-24",NIEPRAWIDŁOWE PARKOWANIE,PL. SOLNY /,MANDAT,100,2018-02-23 18:58:40
2018-02-23 18:55:00,INT-07961/18,BRANIORSKA - SIEGACZ  PARKOWANIE POJAZDÓW NA CHODNIKU UTRUDNIANIE PRZEJŚCIA I PARKOWANIE NIEZGODNIE Z OZNAKOWANIE PARKOWANIA,NIEPRAWIDŁOWE PARKOWANIE,BRANIBORSKA /,0,,2018-02-23 19:22:23
2018-02-23 18:55:00,INT-07961/18,BRANIORSKA - SIEGACZ  PARKOWANIE POJAZDÓW NA CHODNIKU UTRUDNIANIE PRZEJŚCIA I PARKOWANIE NIEZGODNIE Z OZNAKOWANIE PARKOWANIA,NIEPRAWIDŁOWE PARKOWANIE,BRANIBORSKA /,100,,2018-02-23 19:22:23
2018-02-23 18:59:43,INT-07969/18,parkowanie pojazdów za znakiem zakazu,NIEPRAWIDŁOWE PARKOWANIE,ZWYCIĘSKA 29/,100,,2018-02-24 03:26:51
2018-02-23 22:30:40,INT-07997/18,"Miejsce wystapienia: Stanisławowska 46, 48, 66, 86, 94, 105.Opis zdarzenia: Czarny dym z komina, podejrzenie spalania śmieci.. ",PIEC,"STANISŁAWOWSKA 46,48..../",MANDAT,100,2018-03-02 21:07:56
2018-02-24 00:02:40,INT-08006/18,parkowanie na postoju taxi,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA  /,100,,2018-02-24 03:57:11
2018-02-24 09:04:14,INT-08021/18,Parkowanie za B-36 przy JRG 2.,NIEPRAWIDŁOWE PARKOWANIE,GDAŃSKA /,0,,2018-02-24 10:11:02
2018-02-24 09:04:14,INT-08021/18,Parkowanie za B-36 przy JRG 2.,NIEPRAWIDŁOWE PARKOWANIE,GDAŃSKA /,100,,2018-02-24 10:11:02
2018-02-24 09:04:14,INT-08021/18,Parkowanie za B-36 przy JRG 2.,NIEPRAWIDŁOWE PARKOWANIE,GDAŃSKA /,300,,2018-02-24 10:11:02
2018-02-24 09:40:59,INT-08025/18,Długosza z  budynku Centrum Ogrodniczego ( za Lidlem) wydobywa się czarny dymZO.4010.836.2018.ML,PIEC,DŁUGOSZA /,MANDAT,200,2018-02-27 17:51:24
2018-02-24 10:40:36,INT-08036/18,Wieczysta przy placu Zamenhofa pojazdy zaparkowane na drodze dla rowerów,NIEPRAWIDŁOWE PARKOWANIE,WIECZYSTA /,0,,2018-02-24 12:58:03
2018-02-24 12:29:31,INT-08054/18,Godz 12:25 patrol 20-303  stwierdził przewrócone rusztowanie na chodnik a część rusztowania wisi na murze.Wezwano na miejsce Straż Pożarną w celu usuniecia wiszących elementów teren wygrodzono tasma ostrzegawczą i zabezpieczano miejsce zdarzenia.Patrol powiadomił we własym zakresie zarządce budynku tj. PZM Wrocław i odpowiedzialnego za rusztowanie.Godz. 12.50 na miejscu straż pożarna. działania prowadzone do 14.30. Patrol SM zabezpieczał teren.,PORZĄDKOWA,NOWOWIEJSKA 95/,500,,2018-02-24 14:45:19
2018-02-24 15:00:00,INT-08250/18,interwencja wobec osoby spoozywającej alkohol w miejscu zabronionym,SPOŻYWANIE ALKOHOLU,OŁAWSKA /,MANDAT,100,2018-02-26 10:08:59
2018-02-24 18:00:00,INT-08238/18,hanndel na chodniku na tereniue parku kulturowego,HANDEL,OŁAWSKA /,MANDAT,100,2018-02-26 09:35:47
2018-02-24 18:54:17,INT-08097/18,Bogusławskiego-Komandorska 5 pojazdów na postoju Taxi bez uprawnień,NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,OSTRZEŻENIE,0,2018-02-24 22:44:34
2018-02-24 19:59:30,INT-08103/18,zablokowany garaż w strefie ruchu - zgłaszający czeka w domu ,Zablokowany wyjazd,KRZYWOUSTEGO 31/2,MANDAT,100,2018-02-24 21:40:00
2018-02-24 20:06:18,INT-08104/18,postój na całej szerokości chodnika,NIEPRAWIDŁOWE PARKOWANIE,BOLESŁAWIECKA 6/,OSTRZEŻENIE,0,2018-02-24 22:29:25
2018-02-24 22:12:14,INT-08122/18,parkowanie na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-02-24 23:32:48
2018-02-25 08:17:33,INT-08132/18,PARKOWANIE POJAZDU BUS - WEDŁUG ZGŁASZAJACEGO PRZEKRACZA MASE POJAZDU 2.5 TONY DOPUSZCZONY DO PARKOWANIA NA CHODNIKU,NIEPRAWIDŁOWE PARKOWANIE,WIEJSKA 22 A/,0,,2018-02-25 09:32:07
2018-02-25 09:17:13,INT-08135/18,"parrkowanie pojazdów na wysokości sklepu ABC na chodniku w miejscu zakazu oraz brak pozostawionego 1,5m ",NIEPRAWIDŁOWE PARKOWANIE,VIVALDIEGO /,0,,2018-02-25 10:23:16
2018-02-25 11:00:00,INT-08189/18,NIEPRAWIDŁOWE PARKOWANIE POJAZDÓW ZA B-36 I NA POSTOJU TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,200,,2018-02-25 18:02:19
2018-02-25 11:00:00,INT-08189/18,NIEPRAWIDŁOWE PARKOWANIE POJAZDÓW ZA B-36 I NA POSTOJU TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-02-25 18:02:19
2018-02-25 11:05:32,INT-08149/18,zablokowany pojazd przez inny nieprawidłowo zaparkowany - oraz brak przejścia chodnikiem,Zablokowany wyjazd,GÓRNICKIEGO ŁUKASZA 10/,OSTRZEŻENIE,0,2018-02-25 11:47:53
2018-02-25 11:30:00,INT-08191/18,PARKOWANIE POJAZDÓW ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,KAZIMIERZA WIELKIEGO /,100,,2018-02-25 18:10:15
2018-02-25 11:45:00,INT-08190/18,PARKOWANIE POJAZDÓW NA POSTOJU TAXI,NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,100,,2018-02-25 18:06:00
2018-02-25 12:54:12,INT-08162/18,PARKOWANIE POJAZDÓW ZA D-40,NIEPRAWIDŁOWE PARKOWANIE,JEŻOWSKA /,0,,2018-02-25 18:52:06
2018-02-25 14:11:21,INT-08169/18,czarny dym z komina,PIEC,ŁANOWA 10/,MANDAT,50,2018-02-28 15:18:01
2018-02-25 14:35:00,INT-08365/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA,HANDEL,RYNEK /,MANDAT,100,2018-02-26 18:56:26
2018-02-25 14:49:10,INT-08173/18,parkowanie pojazdów w strefie D-40 w miejscach niewyznaczonych,NIEPRAWIDŁOWE PARKOWANIE,MAŁOPOLSKA 38/,0,,2018-02-25 17:33:49
2018-02-25 14:49:10,INT-08173/18,parkowanie pojazdów w strefie D-40 w miejscach niewyznaczonych,NIEPRAWIDŁOWE PARKOWANIE,MAŁOPOLSKA 38/,100,,2018-02-25 17:33:49
2018-02-25 17:30:00,INT-08367/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA ,HANDEL,OŁAWSKA /,MANDAT,100,2018-02-26 19:00:31
2018-02-25 20:24:04,INT-08200/18,Pojazdy zaparkowane w podwórzu za D-40.Pojazdy zaparkowane na chodniku za B-36 przed wjazdem na wnetrze blokowe.,NIEPRAWIDŁOWE PARKOWANIE,PRADZYŃSKIEGO 49/,100,,2018-02-25 22:14:44
2018-02-25 21:55:00,INT-08420/18,Parkowanie za znakiem B36 oraz w strefie D40,NIEPRAWIDŁOWE PARKOWANIE,PRĄDZYŃSKIEGO /,100,,2018-02-27 07:10:06
2018-02-25 22:25:00,INT-08213/18,Parkownie za B-36 i T-24,LAWETY,WIERZBOWA /,100,,2018-02-26 07:09:26
2018-02-25 23:35:00,INT-08214/18,Parkowanie za B-36,BLOKADA,WŁODKOWICA /,100,,2018-02-26 07:12:04
2018-02-26 06:39:35,INT-08209/18,Pojazdy zaparkowane za znakiem B-36.,NIEPRAWIDŁOWE PARKOWANIE,BOROWSKA 242/,100,,2018-02-26 10:13:58
2018-02-26 08:25:08,INT-08218/18,"Według zgłoszenia, ul. Mennicza róg ul. Widok  pojazdy w strefie zamieszkania parkują poza miejscami wyznaczonymi, zgłaszajacy ul. Widok 10 (recepcja) podejdzie z patrolem pokazać dokładnie miejsce.",NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,100,,2018-02-26 10:07:57
2018-02-26 08:40:00,INT-08274/18,ul. Rumiankowa skrzyzowanie z ul. Kiemliczów i Gdacjusza parkowanie na skrzyżowaniu oraz przystanku MPK,NIEPRAWIDŁOWE PARKOWANIE,RUMIANKOWA /,100,,2018-02-26 11:12:27
2018-02-26 08:54:42,INT-08223/18,Parkowanie na skrzyżowaniu Sernicka a Paczkowska,NIEPRAWIDŁOWE PARKOWANIE,SERNICKA 1-5/,300,,2018-02-26 10:14:41
2018-02-26 09:36:14,INT-08237/18,"ul.Sikorskiego, które utrudniają bądź uniemożliwiają pieszym swobodne przemieszczanie się, ponieważ nie ma przepisowego 1,5 m. Przejścia, ",NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,100,,2018-02-26 09:36:14
2018-02-26 09:50:00,INT-08741/18,B-36,NIEPRAWIDŁOWE PARKOWANIE,OLSZEWSKIEGO /,100,,2018-02-28 15:39:24
2018-02-26 10:25:00,INT-08269/18,parkowanie na postoju TAXI bez uprawnień,NIEPRAWIDŁOWE PARKOWANIE,ALEJA PIASTÓW /,100,,2018-02-26 11:05:42
2018-02-26 11:21:45,INT-08275/18,parkowanie na chodniku za B-36.,NIEPRAWIDŁOWE PARKOWANIE,GWIAŹDZISTA 10/,100,,2018-02-26 12:00:55
2018-02-26 11:43:11,INT-08277/18,"pomiędzy ul. Wielka a Radosna, parkowanie na chodniku, brak 1.5m przejścia.",NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA /,0,,2018-02-26 12:44:30
2018-02-26 11:43:11,INT-08277/18,"pomiędzy ul. Wielka a Radosna, parkowanie na chodniku, brak 1.5m przejścia.",NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA /,100,,2018-02-26 12:44:30
2018-02-26 12:28:44,INT-08284/18,Parkowanie pojazdów za znakiem D-40 poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,TARNOWSKA 8/,0,,2018-02-26 13:57:55
2018-02-26 12:54:18,INT-08290/18,Na chodniku przy salonie As zaparkowany duży bus wygląda jak ciężarowy pan zgłasza bo w tym miejscu on został ukarany więc pojazd ten pewnie również popełnia wykroczenie. ,NIEPRAWIDŁOWE PARKOWANIE,PIŁSUDSKIEGO 28-30/,100,,2018-02-26 18:18:24
2018-02-26 15:20:00,INT-08739/18,S-5,WYKROCZENIA PIESZYCH,BARDZKA /,100,,2018-02-28 15:34:31
