2017-01-09 06:47:20,INT-00641/17,Zgłoszenie dot. wylewania nieczystości ,PORZĄDKOWA,IRYSOWA 31/,MANDAT,300,2017-01-09 06:47:23
2017-01-09 06:51:20,INT-00639/17,postój za D-40,NIEPRAWIDŁOWE PARKOWANIE,SZYBKA /,MANDAT,100,2017-01-10 19:35:29
2017-01-09 08:45:00,INT-00824/17,W DNIU 10.01.2017 STWIERDZONO PLAKAT. ,PLAKATY (REKLAMY),ŚW.ANTONIEGO /,,500,2017-01-10 06:23:52
2017-01-09 09:10:46,INT-01340/17,b-36,NIEPRAWIDŁOWE PARKOWANIE,MARCINKOWSKIEGO /,MANDAT,100,2017-01-13 09:10:55
2017-01-09 09:20:00,INT-00705/17,Parkowanie za B-36,BLOKADA,TĘCZOWA /,,100,2017-01-09 12:41:58
2017-01-09 09:40:00,INT-00708/17,Ul. Nankiera a Jodłaowa parkowanie na skrzyżowazowaniu,BLOKADA,NANKIERA /,,100,2017-01-09 12:43:51
2017-01-09 09:40:00,INT-00708/17,Ul. Nankiera a Jodłaowa parkowanie na skrzyżowazowaniu,BLOKADA,NANKIERA /,,0,2017-01-09 12:43:51
2017-01-09 09:42:10,INT-00660/17,"a Dyrekcyjna, w miejscu obowiązywania zakazu zatrzymywania parkuje około 10 samochodów utrudniając ruch.",NIEPRAWIDŁOWE PARKOWANIE,JOANNITÓW /,MANDAT,100,2017-01-09 10:48:53
2017-01-09 09:42:10,INT-00660/17,"a Dyrekcyjna, w miejscu obowiązywania zakazu zatrzymywania parkuje około 10 samochodów utrudniając ruch.",NIEPRAWIDŁOWE PARKOWANIE,JOANNITÓW /,MANDAT,0,2017-01-09 10:48:53
2017-01-09 09:42:10,INT-00660/17,"a Dyrekcyjna, w miejscu obowiązywania zakazu zatrzymywania parkuje około 10 samochodów utrudniając ruch.",NIEPRAWIDŁOWE PARKOWANIE,JOANNITÓW /,MANDAT,300,2017-01-09 10:48:53
2017-01-09 10:05:07,INT-00664/17,"a Racławicka - na wys. nowo powstałej szkoły niędzynarodowej - parkowanie pojazdów na chodnikach, blokowanie przejścia pieszym",NIEPRAWIDŁOWE PARKOWANIE,RYMARSKA /,,100,2017-01-09 10:10:48
2017-01-09 10:15:00,INT-00692/17,Parkowanie za B-36,BLOKADA,GRABISZYŃSKA /,,100,2017-01-09 11:46:15
2017-01-09 10:15:00,INT-00692/17,Parkowanie za B-36,BLOKADA,GRABISZYŃSKA /,,0,2017-01-09 11:46:15
2017-01-09 11:00:09,INT-00680/17,pojazd marki Mercedes blokuje chodnik,NIEPRAWIDŁOWE PARKOWANIE,STOLARSKA 18/,OSTRZEŻENIE,0,2017-01-09 18:59:22
2017-01-09 11:17:20,INT-00685/17,wyjazd zgłaszającej (Volvo) blokuje Mercedes zaparkowany na powierzchni wyłączonej z ruchu.,NIEPRAWIDŁOWE PARKOWANIE,PLAC MUZEALNY 3/,,100,2017-01-09 11:37:47
2017-01-09 12:00:00,INT-00719/17,uL. PRETFICZA A łĄCZNOŚCI PARKOWANIE NA SKRZYŻOWANIU I W ODLEGŁOSCI MNIEJSZEJ NIŻ 10 M OD PRZEJSCIA ,BLOKADA,PRETFICZA /,,300,2017-01-09 13:18:17
